#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 21.5179             0.00004
 21.6071             0.00004
 21.6964             0.00004
 21.7857             0.00004
 21.8750             0.00004
 21.9643             0.00004
 22.0536             0.00004
 22.1429             0.00004
 22.2321             0.00004
 22.3214             0.00003
 22.4107             0.00004
 22.5000             0.00004
 22.5893             0.00003
 22.6786             0.00003
 22.7679             0.00003
 22.8571             0.00003
 22.9464             0.00003
 23.0357             0.00002
 23.1250             0.00003
 23.2143             0.00002
 23.3036             0.00002
 23.3929             0.00002
 23.4821             0.00002
 23.5714             0.00002
 23.6607             0.00001
 23.7500             0.00001
 23.8393             0.00001
 23.9286             0.00001
 24.0179             0.00000
 24.1071            -0.00000
 24.1964            -0.00000
 24.2857            -0.00000
 24.3750            -0.00001
 24.4643            -0.00001
 24.5536            -0.00001
 24.6429            -0.00001
 24.7321            -0.00001
 24.8214            -0.00002
 24.9107            -0.00002
 25.0000            -0.00002
 25.0893            -0.00002
 25.1786            -0.00003
 25.2679            -0.00003
 25.3571            -0.00003
 25.4464            -0.00003
 25.5357            -0.00003
 25.6250            -0.00003
 25.7143            -0.00003
 25.8036            -0.00003
 25.8929            -0.00004
 25.9821            -0.00003
 26.0714            -0.00003
 26.1607            -0.00004
 26.2500            -0.00004
 26.3393            -0.00004
 26.4286            -0.00003
 26.5179            -0.00004
 26.6071            -0.00004
 26.6964            -0.00003
 26.7857            -0.00003
 26.8750            -0.00003
 26.9643            -0.00003
 27.0536            -0.00003
 27.1429            -0.00003
 27.2321            -0.00003
 27.3214            -0.00003
 27.4107            -0.00002
 27.5000            -0.00002
 27.5893            -0.00002
 27.6786            -0.00002
 27.7679            -0.00002
 27.8571            -0.00001
 27.9464            -0.00001
 28.0357            -0.00001
 28.1250            -0.00001
 28.2143            -0.00000
 28.3036            -0.00000
 28.3929            -0.00000
 28.4821             0.00000
 28.5714             0.00001
 28.6607             0.00001
 28.7500             0.00001
 28.8393             0.00001
 28.9286             0.00001
 29.0179             0.00001
 29.1071             0.00001
 29.1964             0.00002
 29.2857             0.00002
 29.3750             0.00002
 29.4643             0.00002
 29.5536             0.00002
 29.6429             0.00002
 29.7321             0.00002
 29.8214             0.00002
 29.9107             0.00002
