#Distance(A) Planar-Average-Potential(eV)/Densitiy(e/A)
 21.7857             3.18342
 21.8750             3.18328
 21.9643             3.18342
 22.0536             3.18329
 22.1429             3.18342
 22.2321             3.18329
 22.3214             3.18343
 22.4107             3.18329
 22.5000             3.18343
 22.5893             3.18329
 22.6786             3.18343
 22.7679             3.18329
 22.8571             3.18343
 22.9464             3.18329
 23.0357             3.18343
 23.1250             3.18329
 23.2143             3.18343
 23.3036             3.18329
 23.3929             3.18343
 23.4821             3.18329
 23.5714             3.18343
 23.6607             3.18329
 23.7500             3.18343
 23.8393             3.18329
 23.9286             3.18343
 24.0179             3.18329
 24.1071             3.18343
 24.1964             3.18329
 24.2857             3.17629
 24.3750             3.15564
 24.4643             3.12479
 24.5536             3.08774
 24.6429             3.05096
 24.7321             3.01983
 24.8214             2.99946
 24.9107             2.99218
 25.0000             2.99232
 25.0893             2.99218
 25.1786             2.99232
 25.2679             2.99218
 25.3571             2.99232
 25.4464             2.99218
 25.5357             2.99232
 25.6250             2.99218
 25.7143             2.99232
 25.8036             2.99218
 25.8929             2.99232
 25.9821             2.99218
 26.0714             2.99232
 26.1607             2.99218
 26.2500             2.99232
 26.3393             2.99218
 26.4286             2.99232
 26.5179             2.99219
 26.6071             2.99232
 26.6964             2.99219
 26.7857             2.99232
 26.8750             2.99219
 26.9643             2.99233
 27.0536             2.99219
 27.1429             2.99233
 27.2321             2.99219
 27.3214             2.99233
 27.4107             2.99219
 27.5000             2.99233
 27.5893             2.99219
 27.6786             2.99233
 27.7679             2.99219
 27.8571             2.99233
 27.9464             2.99219
 28.0357             2.99233
 28.1250             2.99219
 28.2143             2.99233
 28.3036             2.99219
 28.3929             2.99233
 28.4821             2.99219
 28.5714             2.99233
 28.6607             2.99219
 28.7500             2.99233
 28.8393             2.99219
 28.9286             2.99233
 29.0179             2.99219
 29.1071             2.99233
 29.1964             2.99219
 29.2857             2.99233
 29.3750             2.99219
 29.4643             2.99233
 29.5536             2.99220
 29.6429             2.99233
 29.7321             2.99219
 29.8214             2.99233
 29.9107             2.99219
