# Tetrahedron method
        1.6506911896        0.0799598694        0.0835257081        0.0838897728        0.0390888252        0.0375178637        0.0389966599        0.1926005708        0.0609348651        0.0362877140        0.4299637136
        1.7588355403        0.3564178303        0.5330686714        0.3280336193        0.1589643545        0.2283972183        0.2298170963        3.2241041228        0.2648963339        0.1347035365        1.9406515552
        1.8669798910        0.0789543453        0.0500713795        0.0594170429        0.0588048373        0.0313434368        0.0471298912        0.7027526824        0.0359079635        0.0285743204        0.3427366634
        1.9751242417        0.4569315884        0.4734648393        0.4462334146        0.2393671892        0.2406044480        0.2419383759        3.7785069826        0.2537845176        0.1838340098        1.9559709432
        2.0832685924        0.1567376517        0.1562434002        0.1315127391        0.0653054594        0.0750135770        0.0824953219        0.5939097650        0.0519593660        0.0271674012        0.2979680728
        2.1914129431        0.6034854966        0.5407774882        0.5871126020        0.2798302670        0.2614193425        0.2625078845        1.9104131420        0.3612123638        0.2291607415        1.9993322899
        2.2995572938        0.3231994899        0.3161227150        0.2623017219        0.1823840998        0.1835379396        0.1802744952        0.9480923472        0.1733249876        0.1426398597        0.8268042055
        2.4077016446        0.2562816793        0.2840008771        0.3025070240        0.2235050436        0.2466984443        0.2393492353        1.0600069582        0.1022073526        0.1476932071        0.4409218754
        2.5158459953        0.4521708794        0.3531057787        0.4305929904        0.2443782421        0.2504036881        0.1720595027        1.1615721347        0.0896752078        0.1360986537        1.3378416110
        2.6239903460        0.1711161587        0.1850282282        0.1651090171        0.0900920696        0.0989720729        0.0956766441        0.4692784219        0.0437277058        0.0617772994        0.6703019851
        2.7321346967        0.0720121655        0.0297257402        0.1457187295        0.1799252718        0.0801949310        0.1825130785        0.7797234549        0.0220381252        0.0801872321        0.2984315486
        2.8402790474        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        2.9484233981        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.0565677489        0.5498390123        0.6158505744        0.6494965374        0.1879860633        0.1980158089        0.1766845649        1.1013670558        0.3002692206        0.2516745503        1.0237148297
        3.1647120996        1.0092477264        1.1436291999        0.8974074623        0.6815696724        0.7399112669        1.0068358715        5.2105175454        0.5161931398        0.2964394735        1.0774517255
        3.2728564503        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.3810008010        0.2223044195        0.4468033227        0.8467689579        0.0595553733        0.0766946750        0.0351017879        0.3046679124        0.0573058292        0.0281869691        0.7396433056
        3.4891451517        0.2176062384        0.1581223462        0.3694591104        0.0265519174        0.0243023945        0.0225363455        0.1171534552        0.0195603185        0.0115353260        0.2158879138
        3.5972895024        0.1609025500        0.2510415845        0.4460719824        0.0105508999        0.0148178490        0.0507195412        0.1007369274        0.0298230781        0.0124596905        0.0900339933
        3.7054338532        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.8135782039        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        3.9217225546        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.0298669053        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.1380112560        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.2461556067        0.9923388071        1.0053038673        0.9732647463        0.7004424752        0.5597973272        0.5594136016        0.0586998882        0.4162533349        0.7866972241        1.0684857499
        4.3542999575        0.7741343834        0.6298084842        0.9348701428        0.6485162436        0.5806707231        0.9086617098        0.1385632691        0.7602010787        0.6343989993        0.6758481585
        4.4624443082        0.4772269852        0.5789240322        0.4839601461        0.7043998822        0.6143208023        0.5571278086        0.0831138327        0.5933632838        0.4010004457        0.7853246009
        4.5705886589        0.4562010096        0.4506020620        0.4367763160        0.2798430071        0.2690923263        0.2667522240        0.1250619221        0.4354205527        0.3826946806        0.5457097810
        4.6787330096        0.5414537556        0.5271374937        0.5227429740        0.1997971978        0.2602364557        0.2323470178        0.1487337258        0.4538274835        0.5090854423        0.5905458310
        4.7868773603        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        4.8950217110        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.0031660617        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.1113104125        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.2194547632        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
        5.3275991139        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000
