     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
    53.33085     0.20687     0.10627     0.10945     0.10565     0.00615     0.00682     0.00608     0.00668     0.00594     0.55992
    53.66085     0.19686     0.10598     0.11220     0.10955     0.00581     0.00648     0.00584     0.00651     0.00589     0.55512
    53.99185     0.19210     0.11091     0.11028     0.11098     0.00556     0.00621     0.00574     0.00629     0.00578     0.55385
    54.32185     0.18883     0.11372     0.11703     0.11472     0.00559     0.00631     0.00542     0.00619     0.00572     0.56354
    54.65285     0.18434     0.11329     0.11682     0.11424     0.00541     0.00591     0.00527     0.00599     0.00542     0.55669
    54.98285     0.16899     0.11369     0.11737     0.11557     0.00513     0.00541     0.00496     0.00555     0.00516     0.54183
    55.31385     0.16645     0.11749     0.12283     0.11853     0.00505     0.00537     0.00498     0.00539     0.00510     0.55119
    55.64385     0.16003     0.11854     0.11999     0.11596     0.00476     0.00517     0.00472     0.00508     0.00486     0.53912
    55.97485     0.15515     0.12419     0.12315     0.12463     0.00480     0.00514     0.00475     0.00510     0.00470     0.55162
    56.30485     0.14802     0.12135     0.12618     0.12410     0.00446     0.00475     0.00440     0.00475     0.00450     0.54251
